|dates|Jayuya_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Jayuya_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Jayuya_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Jayuya_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Jayuya_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Jayuya_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Jayuya_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Jayuya_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-11-27|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-11-28|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-11-29|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-11-30|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-01|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-02|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-03|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-04|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-05|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-06|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-07|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-08|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-09|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-10|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-11|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-12|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-13|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-14|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-15|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-16|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-17|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-18|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-19|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-20|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-21|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-22|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-23|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-24|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-25|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-26|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-27|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-28|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-29|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-30|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2021-12-31|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-01|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-02|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-03|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-04|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-05|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-06|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-07|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-08|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-09|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-10|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-11|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-12|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-13|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-14|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-15|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-16|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
0|2022-01-17|3669.0|0|579.0|0|13.629943502824858|0|4248.0|0
