|dates|Fajardo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Fajardo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Fajardo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Fajardo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Fajardo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-04|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-05|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-06|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-07|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-08|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-09|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-10|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-11|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-12|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-13|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-14|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-15|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-16|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-17|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-18|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-19|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-20|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-21|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-22|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-23|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-24|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-25|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-26|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-27|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-28|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-29|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-30|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-31|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2021-01-01|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-02|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-03|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-04|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-05|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-06|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-07|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-08|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-09|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-10|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-11|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-12|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-13|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-14|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-15|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-16|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-17|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-18|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-19|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-20|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-21|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-22|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-23|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-24|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-25|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-26|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-27|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-28|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-29|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-30|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-01-31|9078.0|0|1076.0|0|10.596809139255466|0|10154.0|0
0|2021-02-01|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-02|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-03|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-04|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-05|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-06|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-07|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-08|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-09|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-10|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-11|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-12|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-13|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-14|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-15|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-16|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-17|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-18|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-19|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-20|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-21|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-22|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-23|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-24|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-25|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-26|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-27|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-02-28|9308.0|0|931.0|0|9.092684832503174|0|10239.0|0
0|2021-03-01|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-02|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-03|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-04|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-05|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-06|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-07|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-08|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-09|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-10|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-11|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-12|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-13|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-14|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-15|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-16|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-17|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-18|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-19|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-20|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-21|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-22|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-23|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-24|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-25|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-26|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-27|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-28|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-29|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-30|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-03-31|9561.0|0|907.0|0|8.664501337409247|0|10468.0|0
0|2021-04-01|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-02|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-03|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-04|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-05|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-06|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-07|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-08|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-09|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-10|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-11|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-12|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-13|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-14|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-15|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-16|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-17|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-18|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-19|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-20|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-21|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-22|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-23|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-24|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-25|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-26|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-27|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-28|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-29|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-04-30|9737.0|0|848.0|0|8.011336797354748|0|10585.0|0
0|2021-05-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-05-31|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-06-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-07-31|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-08-31|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-09-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-13|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-14|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-15|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-16|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-17|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-18|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-19|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-20|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-21|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-22|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-23|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-24|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-25|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-26|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-27|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-28|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-29|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-30|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-10-31|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-01|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-02|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-03|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-04|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-05|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-06|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-07|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-08|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-09|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-10|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-11|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
0|2021-11-12|9665.0|0|1002.0|0|9.393456454485797|0|10667.0|0
