|dates|Culebra_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Culebra_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Culebra_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Culebra_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Culebra_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Culebra_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Culebra_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Culebra_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-02|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-03|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-04|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-05|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-06|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-07|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-08|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-09|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-10|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-11|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-12|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-13|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-14|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-15|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-16|769.0|0|57.0|0|6.900726392251816|0|826.0|0
0|2022-01-17|769.0|0|57.0|0|6.900726392251816|0|826.0|0
