|dates|Vieques_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Vieques_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Vieques_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Vieques_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Vieques_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Vieques_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Vieques_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Vieques_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-11-26|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-11-27|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-11-28|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-11-29|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-11-30|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-01|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-02|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-03|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-04|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-05|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-06|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-07|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-08|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-09|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-10|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-11|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-12|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-13|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-14|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-15|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-16|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-17|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-18|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-19|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-20|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-21|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-22|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-23|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-24|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-25|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-26|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-27|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-28|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-29|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-30|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2021-12-31|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-01|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-02|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-03|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-04|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-05|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-06|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-07|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-08|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-09|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-10|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-11|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-12|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-13|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-14|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-15|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-16|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
0|2022-01-17|2318.0|0|317.0|0|12.030360531309299|0|2635.0|0
