|dates|Ponce_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Ponce_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Ponce_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Ponce_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Ponce_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Ponce_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Ponce_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Ponce_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-11-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-18|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-19|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-20|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-21|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-22|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-23|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-24|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-25|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-26|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-27|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-28|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-29|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-30|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2021-12-31|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-01|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-02|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-03|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-04|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-05|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-06|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-07|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-08|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-09|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-10|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-11|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-12|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-13|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-14|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-15|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-16|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
0|2022-01-17|41108.0|0|3957.0|0|8.780650171973816|0|45065.0|0
