|dates|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-12-31|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2022-01-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
