|dates|Villalba_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Villalba_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Villalba_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Villalba_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Villalba_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Villalba_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Villalba_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Villalba_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-11-24|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-11-25|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-11-26|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-11-27|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-11-28|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-11-29|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-11-30|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-01|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-02|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-03|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-04|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-05|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-06|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-07|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-08|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-09|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-10|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-11|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-12|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-13|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-14|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-15|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-16|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-17|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-18|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-19|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-20|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-21|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-22|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-23|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-24|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-25|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-26|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-27|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-28|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-29|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-30|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2021-12-31|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-01|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-02|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-03|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-04|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-05|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-06|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-07|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-08|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-09|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-10|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-11|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-12|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-13|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-14|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-15|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-16|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
0|2022-01-17|6266.0|0|816.0|0|11.522168878847783|0|7082.0|0
