|dates|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-12-31|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2022-01-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
