|dates|Loiza_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Loiza_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Loiza_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Loiza_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Loiza_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Loiza_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Loiza_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Loiza_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-11|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-12|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-13|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-14|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-15|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-16|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-17|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-18|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-19|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-20|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-21|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-22|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-23|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-24|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-25|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-26|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-27|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-28|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-29|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-30|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2020-12-31|7089.0|0|990.0|0|12.253991830672113|0|8079.0|0
0|2021-01-01|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-02|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-03|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-04|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-05|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-06|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-07|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-08|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-09|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-10|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-11|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-12|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-13|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-14|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-15|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-16|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-17|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-18|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-19|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-20|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-21|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-22|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-23|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-24|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-25|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-26|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-27|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-28|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-29|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-30|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-01-31|7176.0|0|831.0|0|10.378418883476957|0|8007.0|0
0|2021-02-01|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-02|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-03|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-04|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-05|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-06|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-07|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-08|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-09|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-10|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-11|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-12|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-13|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-14|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-15|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-16|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-17|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-18|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-19|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-20|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-21|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-22|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-23|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-24|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-25|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-26|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-27|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-02-28|7352.0|0|713.0|0|8.840669559826411|0|8065.0|0
0|2021-03-01|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-02|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-03|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-04|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-05|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-06|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-07|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-08|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-09|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-10|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-11|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-12|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-13|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-14|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-15|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-16|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-17|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-18|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-19|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-20|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-21|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-22|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-23|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-24|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-25|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-26|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-27|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-28|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-29|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-30|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-03-31|7547.0|0|711.0|0|8.609832889319447|0|8258.0|0
0|2021-04-01|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-02|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-03|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-04|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-05|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-06|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-07|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-08|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-09|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-10|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-11|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-12|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-13|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-14|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-15|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-16|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-17|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-18|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-19|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-20|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-21|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-22|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-23|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-24|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-25|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-26|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-27|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-28|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-29|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-04-30|7712.0|0|659.0|0|7.87241667662167|0|8371.0|0
0|2021-05-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-05-31|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-06-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-07-31|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-08-31|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-09-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-26|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-27|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-28|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-29|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-30|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-10-31|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-01|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-02|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-03|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-04|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-05|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-06|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-07|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-08|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-09|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-10|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-11|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-12|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-13|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-14|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-15|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-16|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-17|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-18|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-19|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-20|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-21|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-22|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-23|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-24|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
0|2021-11-25|7648.0|0|779.0|0|9.244096356947905|0|8427.0|0
