|dates|Comerio_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Comerio_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Comerio_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Comerio_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Comerio_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Comerio_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Comerio_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Comerio_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-11-27|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-11-28|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-11-29|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-11-30|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-01|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-02|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-03|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-04|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-05|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-06|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-07|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-08|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-09|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-10|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-11|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-12|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-13|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-14|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-15|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-16|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-17|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-18|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-19|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-20|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-21|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-22|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-23|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-24|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-25|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-26|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-27|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-28|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-29|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-30|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2021-12-31|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-01|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-02|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-03|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-04|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-05|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-06|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-07|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-08|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-09|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-10|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-11|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-12|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-13|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-14|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-15|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-16|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
0|2022-01-17|4386.0|0|487.0|0|9.99384362815514|0|4873.0|0
