|dates|Florida_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Florida_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Florida_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Florida_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Florida_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Florida_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Florida_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Florida_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-11-27|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-11-28|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-11-29|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-11-30|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-01|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-02|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-03|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-04|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-05|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-06|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-07|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-08|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-09|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-10|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-11|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-12|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-13|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-14|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-15|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-16|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-17|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-18|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-19|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-20|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-21|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-22|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-23|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-24|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-25|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-26|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-27|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-28|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-29|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-30|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2021-12-31|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-01|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-02|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-03|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-04|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-05|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-06|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-07|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-08|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-09|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-10|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-11|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-12|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-13|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-14|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-15|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-16|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
0|2022-01-17|2918.0|0|352.0|0|10.764525993883792|0|3270.0|0
