|dates|Carolina_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Carolina_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Carolina_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Carolina_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Carolina_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Carolina_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Carolina_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Carolina_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-11-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-18|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-19|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-20|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-21|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-22|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-23|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-24|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-25|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-26|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-27|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-28|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-29|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-30|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2021-12-31|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-01|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-02|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-03|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-04|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-05|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-06|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-07|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-08|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-09|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-10|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-11|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-12|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-13|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-14|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-15|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-16|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
0|2022-01-17|57116.0|0|4580.0|0|7.423495850622406|0|61696.0|0
